text,score
"थका,क्लांत,परिश्रांत,थकामाँदा,थकाहारा",-1
"असह्य,असह,असहनीय,नागवार,ना-गवार,अनसहत,अप्रसह्य",-1
"अदंत,दंतहीन,बेदाँत,नीरद",-1
"तला,तल्ला",-1
दुरुपयोग,-1
"महा_युद्ध,व्यापक_युद्ध,महाभारत,महायुद्ध",1
फिरौती,0
"गृहयुद्ध,गृह-युद्ध,गृह_युद्ध,नागर_युद्ध",-1
"तल,स्तर,संस्तर,सतह",0
"उष्णकटिबंधीय,उष्णकटिबन्धीय,उष्णकटिबंधी,उष्णकटिबन्धी",-1
"ध्रुव_तारा,ध्रुव",0
अछूता,0
"रेशेदार,रेशायुक्त",-1
"सुकुमार,कोमल,नाजुक,नाज़ुक,कोमलांग,मृदुल,फूलपान",1
"एकतरफ़ा,इकतरफ़ा,एकतरफा,इकतरफा",0
विषहीन,0
"हिंसा,अपघात",-1
"दस्युता,दस्युपन,लुटेरापन",0
प्रयाण,0
"घुसपैठ,घुस-पैठ",0
झपट्टा,0
"प्रतिप्रहार,प्रतिघात",0
"गोलाबारी,बमबारी,बमबाझी,बमबाज़ी",0
"निश्चिंत,चिंतारहित,चिंताहीन,निश्चिन्त,चिन्तारहित,चिन्ताहीन,चिंतामुक्त,अचिंत,अचिन्त,बेफिक्र,बेफ़िक़्र,अचीता,सुचित,सुचित्त",-1
"तज,तज_वृक्ष,तमाल,तमालक",0
"तथ्यपूर्ण,तथ्यात्मक,तथ्यपरक,प्रामाणिक,सारपूर्ण",1
"विश्वासी,भरोसी,विश्वास_कर्ता,विश्वासशील",1
"विशिष्ट,प्रतीकात्मक,ठेठ",1
"अश्रुपूर्ण,डबडबा,डबकौंहाँ,डभकौंहाँ,अश्रुयुक्त,साश्रु,अश्रुपूरित",-1
"एकतरफ़ा,इकतरफ़ा,एकतरफा,इकतरफा",0
"रुआँसा,रोवासा,रोआँसा,रोनी",0
"सहमत,सम्मत,राज़ी,राजी",1
"विभाजित,अलग,विभक्त,भेदित",0
"चतुर्भुज,चतुर्भुजा",0
"जेहाद,जिहाद,जहाद",0
"विश्व_युद्ध,विश्व_संग्राम",0
"वादन,बजाना",1
"रिमझिम,रिम-झिम",0
आरोही,0
सकर्मक_क्रिया,0
अकर्मक,-1
"भाषांतरणीय,भाषान्तरणीय,अनुवादनीय,अनुदनीय",1
"अंकुरित,अँकुराया,अँखुआया,अंकुराया,अंखुआया",1
"निर्णीत,निर्णित,निपटा_हुआ,तय,तयशुदा",-1
"उपयोगी,उपादेय",1
"अनुपयोगी,अनावश्यक,उपयोगहीन,निरर्थक,बेकार,व्यर्थ,फालतू,लंद-फंद,अकाज,अकारज,अकारथ,अकारत,अनर्थक,बेफ़ायदा,बेफायदा,बेकाम",-1
"मुद्राज्ञान,मुद्राशास्त्र,मुद्रा_शास्त्र,मुद्रा_विज्ञान",0
"प्रक्षेपण,विक्षेप,विक्षेपण",-1
"अविरामता,अबाधता,अनवरतता,निरंतरता,सततता",-1
"अनुकृति,नक़ल,नकल,प्रतिकृति,प्रतिरूप",0
"बहुमूल्य,बेशक़ीमती,मूल्यवान,अनमोल,अमूल्य,अनर्घ,अनर्घ्य,अकरा",1
धनी,1
"परिवर्तनशील,परिवर्तनीय,परिवर्ती",0
"आच्छादित,ढँका,आवृत्त,अपिबद्ध,अपिनद्ध,अपिहित,आच्छन्न",0
हवादार,0
"कशेरुकी,मेरुदंडी",0
"उल्लंघनीय,अतिक्रमणीय",0
"अखंडनीय,अखण्डनीय,अभंजनीय,अखंड्य,अखण्ड्य",0
"आतंकवादी,इंतहापसंद,दहशतगर्द",-1
संस्कार,0
अनुष्ठान,0
"जागरण,जागा",1
"धर्म-कर्म,धर्म_कर्म,धार्मिक_कृत्य,धर्म_काज,धार्मिक_कार्य,अनुष्ठान,धार्मिक_कर्म,धार्मिक-अनुष्ठान,धार्मिक_अनुष्ठान",1
"बेलन,बेलना",0
"ख़तना,खतना,सुन्नत,मुसलमानी",0
"गेंद,बाल,बॉल",0
बपतिस्मा,0
"दुष्कर्मी,अकृत्यकारी,अपकर्मी,खल,अकर्मी",0
"प्रत्यक्ष,साक्षात्,साक्षात,अन्वक्ष,अपरोक्ष,समक्ष,नयनगोचर",1
"अदृश्य,अदृष्टिगोचर,लोचनातीत,अदृश्यमान,विलीन,अडीठ,अदर्श,अनदेखा,अदिष्ट,अनडीठ,अपेख,अंतर्हित,अन्तर्हित,तिरोहित",1
"अवरक्त,इंफ्रारेड,इन्फ्रारेड",0
"पराबैंगनी,परा-बैंगनी,पराबैगनी",0
"जरायुज,गर्भज,पिंडज,पिण्डज",0
"अंडज,डिंबज,द्विज,अण्डज,डिम्बज",0
वाष्पशील,0
"अनिच्छित,अचाहा,अनचाहा,अनपेक्षित,अवांछित,अनचाहत,अनचीत,अनचीता,अनिष्ट,अनभिलषित,अनीठ,अनीप्सित",-1
ऐच्छिक,0
"वेध्य,भेद्य,वेधनीय,भेदनीय",1
"गोरा,गोरा-चिट्टा,श्वेत",0
"इच्छित,अभिलषित,अभिलाषित,अभीष्ट,आकांक्षित,वांछित,वाँछित,इष्ट,अपेक्षित,अभिप्रेत,मनोवांछित,वांछनीय,कमनीय,अनुकांक्षित,अभिकांक्षित,अभिमत,अभिवांछित,अभिवाञ्छित,अभीप्सित",1
"त्याज्य,त्याजनीय,परित्याज्य,तजनीय,हेय",1
"अजाति,अजात,जाति_निर्वासित,जातिच्युत,जाति_बहिष्कृत,अजाती",0
गरम,0
"कुनकुना,गुनगुना,कवोष्ण",0
समर्पण,1
भक्ति,1
अपदेश,0
लगाई,0
वातानुकूलित,0
"गरम,गर्म,उष्ण,ताबदार",1
"शीतल,ठंडा,अनुष्ण,अतप्त,ठण्डा,ठंढा,ठण्ढा",1
नियततापी,-1
परिधानीय,0
ऊपर,0
"कम,थोड़ा,जरा,ज़रा,अल्प,न्यून,तनि,तनिक,कुछ,लेश,आंशिक,अनति,अप्रचुर,अबहु,ऊन,तोष,अभूयिष्ट,अभूरि",-1
"पहले_पहल,प्रथमतः,सर्व_प्रथम,सर्वप्रथम,शुरू_में,पहले-पहल",0
"हस्बेमामूल,हस्बे-मामूल,हस्ब-ए-मामूल",0
"इधर,इस_ओर,यहाँ_पर",0
"उधर,उस_ओर,परे",1
"नम्रतापूर्वक,विनयपूर्वक",1
बाहर,0
"बावज़ूद,बावजूद,बाद_भी",0
तात्कालिक,0
"क्रमहीनतः,अक्रमतः,अव्यवस्थिततः,जहाँ_तहाँ",1
"बावज़ूद,बावजूद,बाद_भी",0
"के_अंतर्गत,के_अधीन,के_तहत",0
"बावज़ूद,बावजूद,बाद_भी",0
"बावज़ूद,बावजूद,बाद_भी",0
"ततपश्चात,तदनंतर,तदउपरांत,तदोपरांत,तदंतर,तदनन्तर,तदउपरान्त,तदोपरान्त,तदन्तर",0
"समाधानित,निपटा_हुआ,सुलझा_हुआ,सुलझा",1
"आसानी_से,सहजता_से,सरलता_से,खेल_खेल_में,सहजतः,अनैसे",1
"सकुशल,कुशलतापूर्वक,कुशलपूर्वक,सही_सलामत,सही-सलामत,बख़ैर,बखैर,बख़ैरीय,बखैरीयत,सुरक्षिततः",1
"उदाहरणार्थ,उदाहरणतः,उदाहरण_स्वरूप,मसलन",0
"तुलना_में,अपेक्षाकृत,अपेक्षया,मुक़ाबले,मुकाबले,से",1
"आज्ञानुसार,आदेशानुसार",0
"अंधाधुंध,बेतहाशा",1
"मधुमेही,मधुमेह_रोगी",-1
"धब्बेदार,दाग़दार,दागदार",0
"वर्षा_कालीन,बरसाती,बारानी",-1
"हरा_भरा,हराभरा,हरा-भरा,शादाब,गुलजार,गुलज़ार",0
"पनिया,पनिहा,पनियाँ,पनीयल",0
"निर्जल,निर्जला",0
"पहिएदार,पहियेदार",0
"कुपथ्य,अपथ्य",0
"क्रमशः,क्रमानुसार,यथाक्रम,सिलसिलेवार,बारी-बारी_से,क्रमवार",1
"स्वाधीनतः,स्वतंत्र_रूप_से",1
"बिल्कुल,बिलकुल,एकदम,निपट,सरासर,पक्का,ठीक,निरा,नितांत,नितान्त,पूर्णतः,पूरी_तरह_से,पूर्णतया,संपूर्णतः,संपूर्णतया,आमूलचूल,शत-प्रतिशत",1
"स्वाधीनतः,स्वतंत्र_रूप_से",1
"हमेशा,सदा,नित्य,सदैव,नित्य_प्रति,सर्वदा,सर्वथा,हरदम,हरवक्त,हरसमय,दिन-रात,दिनरात,दिन_रात,आठों_पहर,निरन्तर,निरंतर,अनवधि",-1
बेआराम,-1
"वर्तमान_काल,वर्तमान,अद्य_काल,आधुनिक_काल,आज",0
"स्वभावतः,आदतन",0
"रुकरुककर,विरामतः,ठहर_ठहर_कर,सविरामतः",1
"पीछे-पीछे,अनुपद,कदम-ब_कदम",0
"ऊपर-नीचे,अधोरध,अधोर्ध,अधौर्द्ध",-1
"बार-बार,बार_बार,बारंबार,बारम्बार",0
"दरकिनार,दूर,अलग,एक_तरफ़,एक_ओर,अलहदा",-1
"जान-बूझकर,जानबूझकर",1
"दसगुना,दशगुना,दस_गुना,दश_गुना",0
"अक्षरशः,शब्दशः,अध्यक्षर",0
"व्यापक,परिव्यापक",1
नंगे_पैर,0
"संकीर्ण,तंग,संकुचित,सकरा,सँकरा,पतला,विस्तारहीन,सँकड़ा",0
"उड़नशील,उड़नेवाला,उड़ाका,उड़ना,उड़ंकू",0
"उड़ानहीन,उड़नहीन",0
"बेतार,बे-तार",0
"खूनी,ख़ूनी",-1
"सर्वज्ञ,सर्ववेत्ता",0
