text,score
"कर्कशा,उग्रा,झगड़ालू,लड़ाकी,कलसिरी",-1
"सुविधाजनक,सुविधापूर्ण,आसान",1
"असुविधाजनक,असुविधापूर्ण",0
"खरा,चोखा,सच्चा",1
"पारंपरिक,परम्परागत,पारम्परिक",0
झबरीला,0
"शाखाहीन,शाखाविहीन,शाखारहित,अशाखित,अप्रकांड,अप्रकाण्ड",0
"अलौकिक,अमानवीय,अमानवी,अपौरुषेय,अमानुषी,अमानुषिक",0
"नरभक्षी,आदमखोर,आदमख़ोर,मनुष्यभक्षी",0
"मजाकिया,मज़ाकिया",1
"भूखा,भूकड़,क्षुधित,क्षुधातुर,छुधित",-1
"प्यासा,तशन,तश्नः",0
"जल्दबाज,जल्दबाज़,उतावला,हड़बड़िया",-1
"नौसिखिया,कच्चा,नव_प्रशिक्षित,नौसिखुआ,नया,नौसिख,असिद्ध,अनभ्यस्त,अपक्व",-1
"अधकच्चा,अधगला",0
सहकारी,0
भ्रष्टाचारी,0
मिटनेवाला,1
"अशरीरी,अशारीरिक,रूहानी",0
"बेपरवाह,बेपरवा,बिन्दास,बेफिक्र,बेफ़िक़्र,अलगरजी,अल्हड़,अचिंत,अचिन्त",0
विनीत,1
"अविश्वसनीय,अविश्वस्त,अविश्वासी,अनप्रतीती,अप्रत्यय",0
"भेंगा,तिरपटा,कैंचा,ऐंचताना,सर्गपताली,धेरा",0
"राजकीय,राज्य_विषयक",0
"त्रि-आयामी,त्रि-आयामिक,त्रिआयामी,त्रिआयामिक,त्रिविम,त्रिविमीय",0
"जड़ित,जड़ाऊ,जड़ावदार,अभिनिविष्ट",0
पदस्थ,0
"रेडीमेड,रेडिमेड",0
"निर्मित,रचित,विरचित,सृष्ट,कृत,सर्जित,सृजित,संरचित,पर्णीत,प्रकृत",1
चक्रीय,0
द्विवर्षी,0
"बारहमासी,बारह-मासी,सदा-बहार,सदाबहार",0
"रात्रिचर,निशाचर,तमचर,निसिचर,यामिनिचर,निशाट",0
"ख़राब,खराब,बिगड़ा,विकृत,विकारग्रस्त,अपभ्रंश,अपभ्रंशित,अबतर,विद्रूप",-1
दिनांकित,0
"बहरा,बधिर",0
निर्णायक,1
घोषित,0
"तथाकथित,तथाकथ्य,नाम_भर_का,कहने_भर_का,नाम_चार_का",-1
अघोषित,0
"छिछला,उथला,सतही",-1
"पराजित,परास्त,पस्त,अपध्वस्त,अवज्ञात,अभिभवनीय,अभिभूत,अभिमृष्ट,अभिशक्त",-1
"अनत,अनझुका,अनमित",-1
"विद्रोही,बाग़ी,बागी,बलवाई,गद्दार,ग़द्दार",-1
"वर्णित,निरूपित,चित्रित",0
"मौलिक,स्वकृत,स्वरचित,मूल,अननुकृत",1
"फलाना,फलाँ,अमुक,फलां,फला,फ़लाँ,अमका-धमका,फ़लाना,अमका",1
"म्लान,कुम्हलाया,मुरझाया",1
"खंडनीय,भंजनीय",0
"रेतीला,बालूदार,बलुआ,सैकत,बालुई,बलुई,बलसुम,सिकतिल",0
"अखंडनीय,अखण्डनीय,अभंजनीय,अखंड्य,अखण्ड्य",0
"अत्यावश्यक,अति_आवश्यक,अपरिहार्य",1
"लाभदायक,लाभप्रद,लाभकर,लाभकारी,फ़ायदेमंद,फायदेमंद,फ़ायदामंद,फायदामंद,लाभजनक,गुणकारी,उपयोगी,हितकारी,मुफ़ीद,मुफीद,फायदेमन्द,फायदामन्द",1
"प्रजातांत्रिक,प्रजातंत्रीय,प्रजातंत्री,प्रजातंत्रात्मक,गणतंत्रीय,गणतंत्री,गणतंत्रिक,गणतंत्रात्मक,गणतांत्रिक,लोकतंत्री,लोकतंत्रात्मक,लोकतंत्रीय",1
"साम्यवादी,समानतावादी,कम्यूनिस्ट",-1
"लोक,जन,जनता_का",-1
"मनमाना,मनचाहा,स्वेच्छित,मनमर्ज़ी_का,स्वैच्छिक,अनियंत्रित,अनियन्त्रित",0
"स्वाधीनतः,स्वतंत्र_रूप_से",1
स्वायत्त,0
"मुख्य,प्रधान",0
गौण,-1
"स्वाधीनतः,स्वतंत्र_रूप_से",1
विवरणात्मक,0
"धराशायी,भूलुठिंत,भू-लुठिंत,भूलुण्ठित,भू-लुण्ठित",-1
"अटूट,अटाटूट",-1
"अनिर्धारित,अनिश्चित,वैकल्पिक,अप्रतिपन्न,अप्रतीयमान",-1
"सहज,आसान,सरल,सुगम,अविकट,सहल",1
"अप्रतिष्ठित,अप्रतिष्ठ,प्रतिष्ठारहित",0
"एकाग्रचित्त,तन्मय,एकतान,अनन्यचित्त,अनन्यमनस्क",0
"असावधान,लापरवाह,अचेत,असजग,अनचित,अनचित्ता,ग़फ़लती,गफलती,अनवहित,अनवधान,अनाचित,गाफिल,ग़ाफ़िल",-1
गाढ़ा,0
"प्रबंधक,व्यवस्थापक,मैनेजर,प्रबंधकर्ता,नियामक,मुंतजिम,प्रबंध_कर्ता,प्रबंध-कर्ता,प्रबंधकर्त्ता,प्रबंध_कर्त्ता,प्रबंध-कर्त्ता,प्रबन्ध_कर्ता,प्रबन्धकर्ता,प्रबन्ध_कर्त्ता,प्रबन्ध-कर्ता,प्रबन्ध-कर्त्ता,प्रबन्धकर्त्ता",0
"प्रबंधक,व्यवस्थापक,मैनेजर,प्रबंधकर्ता,नियामक,मुंतजिम,प्रबंध_कर्ता,प्रबंध-कर्ता,प्रबंधकर्त्ता,प्रबंध_कर्त्ता,प्रबंध-कर्त्ता,प्रबन्ध_कर्ता,प्रबन्धकर्ता,प्रबन्ध_कर्त्ता,प्रबन्ध-कर्ता,प्रबन्ध-कर्त्ता,प्रबन्धकर्त्ता",0
"अप्रत्यक्ष,परोक्ष",0
सूक्ष्मदर्शी,0
"साभार,कृतज्ञतापूर्वक",1
"कूटनीतिक,कूटनैतिक",0
महत्वहीन,-1
आडंबरपूर्ण,-1
असीमांकित,0
"कुरूप,बदशक्ल,बदसूरत,भद्दा,असुंदर,भदेस,भदेसिल,भोंडा,भौंड़ा,अनगढ़,अनभिरूप,अनरूप,अपाटव,अबंधुर,अबन्धुर",-1
प्रभावित,0
"विभाज्य,विभाजनीय,भाज्य",1
"अक्षुण्ण,अक्षुण,अविभाजित,अखंड,अखण्ड,अभग्न,अविभक्त,अखंडित,अखण्डित,अटूट,अभिन्न,अखूट,अजस्र,अनंतरित,अनन्तरित,अनंतर्हित,अनन्तर्हित,अनवच्छिन्न,अभंग,अभङ्ग,अभंगी,अभङ्गी,अभंजन,अभञ्जन,अभेदनीय",1
"अपृथक्,अपृथक,अभिन्न,अभेद,अभेव,अभेय",-1
"सहयोगी,मददगार,सहायक,शरीक",1
"दोनाली,दुनाली,दोनली,दुनली",0
नाटकीय,1
पेय,0
"नीरसता,रुचिहीनता,अरोचकता,ख़ुश्की,खुश्की,अनरस,फीकापन,रसहीनता",-1
"धारदार,धाराल,धारवाला,पैना",0
"अप्रभावित,अप्रभान्वित",0
"तीक्ष्ण,तेज़,तेज,चोखा,कटीला,अकुंठ,अकुण्ठ,अकुंठित,अकुन्ठित,अनियारी",-1
"असामयिक,अकालिक",0
"विलंबतः,अशीघ्रतः,देरी_से,विलंबपूर्वक,देर_में",-1
"मरणोपरांत,मरणोपरान्त",0
"प्राप्त,उपार्जित,हासिल,हस्तगत,अधिगत,मुयस्सर",1
अनर्जित,0
"पूर्वी,पूरबी,पूर्वीय",0
"पश्चिमी,पच्छिमी",0
"कसरती,व्यायामी",0
"खाद्य,भोज्य,आहार्य,ग्राह्य,भक्ष्य",1
"ऋणात्मक,ऋण",-1
"शिक्षित,साक्षर,पढ़ा-लिखा,पढ़ा_लिखा,प्राज्ञ",1
स्वशिक्षित,0
"शिक्षित,साक्षर,पढ़ा-लिखा,पढ़ा_लिखा,प्राज्ञ",1
मृत,-1
"कठिनाई,कठिनता,मुश्किल,बखेड़ा,दुरुहता,किल्लत,क़िल्लत",-1
थकाऊ,-1
"प्रभावशाली,कारगर",1
"तैरता_हुआ,तैरता",0
"नियुक्त,तैनात,मुकर्रर,नियोजित",0
"वैकल्पिक,विकल्पयुक्त,विकल्पी,ऐच्छिक",0
"कुपात्र,अपात्र,अनधिकारी,अनर्ह,अभाजन",-1
"भावना,मनोभावना,ख़याल,खयाल,ख्याल,जज्बा,जज़्बा,जजबा,जज़बा",1
"आविष्ट,आवेशग्रस्त,आवेशपूर्ण",1
"शैक्षिक,तालीमी,इल्मी",0
"वैतनिक,वेतनभोगी,तनख़्वाहदार",0
"विरक्त,विमुख,बैरागी,वैरागी,विरागी,संन्यासी,सन्यासी,सन्नासी,अपाश्रित",1
"उत्साहवर्धक,उत्साहवर्द्धक",1
"सशंकित,शंकित,सशंक,आशंकित",-1
"आशंकित,आशंकापूर्ण,फ़िक्रमंद",-1
"प्रयासशील,प्रयत्नशील,प्रयासी,प्रयत्नी,प्रयत्नवान,उद्यमी,उद्यमशील,उद्योगी",1
"उत्साही,उत्साहयुक्त,हौसलेवाला,उत्साहित,सरगर्म,सरगरम,अध्यावसायी,अनिवर्ती",1
"इच्छुक,अनुकांक्षी,अभिलाषी,आकांक्षी,अभिलाषुक,अभिलाषक,इच्छालु,मुरादी,आरजूमंद,ख्वाहिशमंद,अभिकांक्षी,अभीप्सी,अभीप्सु,मुश्ताक,मुश्ताक़,अभिलाखी",0
"समकक्ष,समतुल्य,एक_समान,एकसा,तुल्य,सदृश्य,समान,मानिन्द",0
"आतंकित,त्रस्त,भयाक्रांत,संत्रस्त,भयातुर,भयाकुल",-1
"संतुलित,नपातुला",0
चाटुकीय,0
विषम,-1
"सदाबहार,सदा-बहार",0
"पतझड़ी,पर्णपाती",0
रोमांचित,1
"उत्तेजक,उत्तेजनाप्रद,भड़काऊ,भड़कदार",0
"रोमांचकारी,रोमांचक,लोमहर्षक",1
"अभुक्त,अभोगा,अनुपभुक्त",0
"दंगई,दंगेबाज,दंगाई",-1
"अपेक्षणीय,अपेक्ष्य",0
"उपभोग्य,उपभोज्य",0
"अनुभवी,जानकार,परिपक्व,तजुर्बेकार,तजुरबेकार,तजर्बेकार,तजरबेकार,तजरबाकार,तजरुबाकार,मँजा_हुआ,जहाँदीद,जहाँदीदा,आज़मूदाकार,आजमूदाकार",1
"अनुभवहीन,कच्चा,अल्हड़",1
गतावधिक,0
"असंयमी,अतिग्रही",0
"कठोर_व्यवहारी,सख़्त",0
"जिंदादिल,ज़िंदादिल,जिन्दादिल,ज़िन्दादिल",1
"उन्नत,प्रोन्नत,विकसित,सुविकसित",1
औद्योगीकृत,0
"वर्णनीय,कथनीय,वर्ण्य,अभिधेय",0
"बाह्य,बहिरंग,बाहरी",-1
"बाहरी,ऊपरी",1
"आंतरिक,अंतः,अंतरंग,अंतर्वर्ती,आन्तरिक,अन्तः,अन्तरंग,अन्तर्वर्ती,अंदरूनी,भीतरी,अंतरित,अन्तरित,अन्दरूनी,अबाह्य",1
"गोपनीय,अप्रकट्य,गोप्य,अपहरणीय,अपीच्य,अप्रकाश्य",1
नीलाक्ष,0
"काना,एकाक्ष,एकनयन",0
"न्याय_कर्ता,न्यायी,आदिल,अदली",0
"ग्लानिरहित,अकलंक,अकलंकित,अकलंकी",1
"ग्लानिरहित,अकलंक,अकलंकित,अकलंकी",1
निष्ठाहीन,-1
"मार्गच्युत,भटका,गुमराह,भूला-भटका",-1
सुपरिचित,1
"विचित्र,विलक्षण,विस्मयकारी,विस्मयजनक,कुतुहलजनक,जिज्ञासाजनक,अद्भुत,अनागत",1
"विलक्षण,अजीब,अद्भुत,अनूठा,अनोखा,विचित्र,अजब,अजूबा,आश्चर्यजनक,आश्चर्यभूत,हैरतंगेज,हैरत_अंगेज,अभूतपूर्व,अपूर्व,अनभो",1
"अवशोषित,शोषित",-1
"बंधन,बद्धी,अनुबंध,अनुबन्ध,बन्धन,अनुबन्ध,अलान,आलान",1
त्वरित,0
"धीरे,धीमे,हौले,आहिस्ते,आहिस्ता,आहिस्ते_से,आहिस्ता_से",0
"असहमत,असम्मत",-1
"भाग्यवादी,प्रारब्धवादी,दैववादी",0
"दुबला,पतला,क्षीण,कृशकाय,कृश,दुबरा",-1
मक्खनी,0
"वसाहीन,वसामुक्त,अमेदस्क",-1
"चिकित्स्य,साध्य",0
"असाध्य,अचिकित्स्य,चिकित्सातीत,दुस्साध्य,लाइलाज,दुःसाध्य",1
"हितैषी,शुभचिंतक,शुभचिन्तक,कल्याण_कामी,हितचिंतक,शुभाकांक्षी,शुभेच्छुक,खैरखाह,ख़ैरख़ाह",1
"कृत,निष्पन्न,निष्पादित",1
"अकृत,अनकिया",0
"सचेत,सावधान,चौकस,सतर्क,चौकन्ना,सजग,खबरदार,होशियार,अवहित",1
"अनगढ़,अनगढ़ा,अनघढ़",0
"अनंत,असमाप्य,अंतहीन,अनन्त,अन्तहीन,अनवसान",0
"असीम,अनंत,अनन्तअनादि,अपरंपार,अपरम्पार,अपरिमित,अपार,असीमित,अगाध,अमित,अनंता,अनन्ता,अनंत्य,अनन्त्य,बेहद,अमेय,अनधिक,अनवधि,अनापा,अनिर्दिष्ट,अजहद,अपरिच्छिन्न,अप्रमाण,अबाध",-1
"आरंभिक,प्राथमिक,प्रारंभिक,शुरूआती,पूर्व,शुरूवाती,आरम्भिक,प्रारम्भिक",1
"पहलौठा,पहलौंठा,पहलौटा",0
"अंतिम,अन्तिम,आखिरी,आखरी,आख़िरी,आख़री,आखिर,आख़िर,समाप्तिक,चरम,अंत्य,अन्त्य",-1
माध्यमिक,-1
"अल्पाहारी,अल्पहारी,अल्पभोजी,मिताहारी,स्वल्पाहारी",-1
"विकलांग,अपाहिज,अंगहीन,अपंग,अपाहज",-1
"अयोग्य,अनुपयुक्त,नाक़ाबिल,नाकाबिल,अनर्ह,नालायक,ना-लायक,अनलायक,अपारग,अप्रभु",-1
"अनम्य,अनमनीय,कठोर,दृढ़",-1
"कट्टर,कट्टरपंथी,कट्टर-पंथी",0
"घुँघराला,घूँघरदार,छल्लेदार,कुंचित",0
"अंगीकृत,अपनाया,स्वकृत,परिग्रहीत,गृहीत,स्वीकृत,स्वांगीकृत",1
"आयातित,इम्पोर्टेड,इंपोर्टेड",0
"स्वदेशीय,देशी,देसी,स्वदेशी,देशीय,देशज",0
"विदेशी,परदेशी,बिदेसी,परदेसी",-1
"जीवित,ज़िंदा,जिन्दा,जिंदा,सजीव,चेतन,जीवंत,जीवन्त,प्राणवान,जीवधारी,जानदार,तनुधारी",1
"अपारिवारिक,अपरिवारीय",0
विस्मरणीय,1
स्मरणीय,1
"अक्षमाशील,अक्षमावान",0
औपचारिक,0
आनुष्ठानिक,1
"परित्यक्त,त्यक्त,अपरिगृहीत,अपवर्जित,अपविद्ध,अपास्त,अभिनियुक्त",-1
अनानुवंशिक,0
दमित,-1
"विकलांग,अपाहिज,अंगहीन,अपंग,अपाहज",-1
"अनाहत,अक्षत,क्षतिहीन,अनुपहत",1
"अपराधी,अपराधक,अपराध_कर्ता,क़सूरवार,कसूरवार,क़ुसूरवार,कुसूरवार,गुनहगार,दोषी,मुजरिम,गुनाहगार",-1
दंडनीय,-1
प्रेरक,0
"शैक्षिक,शिक्षात्मक,ज्ञानात्मक",1
"सहन,बर्दाश्त,बरदाश्त",0
"उपभोग,सेवन,भोग,अनुभोग",1
"मातम,मृत्यु_शोक",0
"संतुष्टीकरण,अनुतोषण,सन्तुष्टीकरण",1
"रोकथाम,रोक-थाम,निवारण,उपशमन",0
"पाबंदी,पाबन्दी",-1
"प्रत्याशी,उम्मीदवार,उम्मेदवार",0
"अंतर्गत,अन्तर्गत,शामिल,सम्मिलित,अंदर,अन्दर,शरीक",0
संकल्पित,0
"राशनिंग,रैशनिंग,अनुभाजन",0
"दान,ख़ैरात,खैरात,अपवर्ग",1
"भिक्षा,भीख,अर्थना",0
"व्यापार,रोज़गार,रोजगार,व्यवसाय,बनिज,तिज़ारत,तिजारत,सौदागरी,विपणन,वणिक_कर्म,वाणिज्य,पण",0
"वित्त_व्यवस्था,अर्थ_व्यवस्था,अर्थव्यवस्था,आर्थिक_प्रबंध,अर्थ-व्यवस्था",-1
"पनिया,जलीय,पनिहा,पनियाँ,पनीयल",0
"रोचक,चटपटा,मजेदार,मज़ेदार,रंगीन",1
"समुद्री,समुद्रीय,दरियाई,सागरी,सागरीय,सामुद्रिक,सैंधव,सैन्धव,सिंधव,सिन्धव",0
"उभयचर,जल-स्थलचर",0
"बलवर्धक,बलवर्द्धक,शक्तिवर्द्धक,शक्तिवर्धक,पुष्ट",1
"जीवनदायी,मृत्युमारक,संजीवनी,सञ्जीवनी,अमृत्युकारी",1
"निर्गम,निर्गमन",0
"फेर-बदल,फेरबदल,फेर-फार,फेरफार,परिवर्तन,रद्दोबदल,अदल-बदल,अदलबदल,अदली-बदली,अदलीबदली,अपवर्तन",0
"थोक,होलसेल",0
"उपरोक्त,उपर्युक्त,उल्लिखित,उपरिलिखित,पूर्वोक्त,ऊपर_लिखा",0
"दुख,दुःख,तक़लीफ़,तकलीफ,कष्ट,क्लेश,परेशानी,कोफ़्त,कोफ्त,अघ,अनिर्वृत्ति",-1
"व्यथित,दुःखी,दुखी,आर्त,रंजीदा,अनुतपत,दिलगीर",-1
"आनंदपूर्ण,आनंदमय,उल्लासपूर्ण,सानंद",1
"प्रसन्न,ख़ुश,खुश,आनंदित,पुलकित,हर्षित,विह्वल,आमुदित,आह्लादित,मुदित,प्रमुदित,प्रफुल्ल,परितुष्ट,आनन्दित,प्रफुल्लित,प्रफुलित,उल्लसित,उल्लासित,उल्लासी,आनंदी,आनन्दी,अनंदी,अनन्दी,विनोदित,मुलकित",1
"रसदार,रसपूर्ण,रसीला,सरस,रसवंत,रसवान,रसाल",0
"रसहीन,नीरस,बेरस",0
"विक्रय,बिक्री,बेचना",0
"सोफासाजी,सोफ़ासाज़ी",0
फिरौती,0
उपनिवेश,0
अधिनियमन,0
खिंचाई,0
"सौम्य,सुशील,सुजान,सुस्वभावी,अभिविनीत",0
"दयालु,कृपालु,दयावान,दयावान्,दयावंत,दयाशील,सहृदय,सहृदयी,मेहरबान,कारूणिक,करुणामय,करुणायुक्त,करुणावान,नवाज़,नवाज,महर,करुण,उदात्त,अक्रूर,अनुकंपक,अनुकम्पक,अनुग्राहक,अनुग्राही,अनृशंस,दयार्द्र",1
"अज्ञेय,अगम्य,ज्ञानातीत,बोधातीत,अगम,आगम,अमेय",-1
"ज्ञात,विदित,अवगत,मालूम,विज्ञात,संज्ञात,अवबुद्ध,परिचित,वाकिफ,वाक़िफ़,अधिगत,अगूढ़",1
"तथ्यपूर्ण,तथ्यात्मक,तथ्यपरक,प्रामाणिक,सारपूर्ण",1
"सुप्रसिद्ध,सुविख्यात,सुख्यात,अभिविख्यात,अभिविश्रुत",1
"अध्यारोपित,मिथ्यारोपित",0
अनबूझ,-1
"अविचारित,अचिंतित,अचिन्तित,अचीता,अनचीत,अनचीता,अनबूझ,अनूह",-1
"थल,स्थल,ज़मीन,जमीन,भूमि,सरज़मीं,सरजमीं",0
"अपतटीय,अपतट",0
हवाई,0
बड़ा,0
"परिवर्धित,परिवर्द्धित",0
"अभूतपूर्व,अपूर्व",1
वस्तुनिष्ठ,0
"न्याय,इंसाफ,इन्साफ,इंसाफ़,इन्साफ़,फैसला,फ़ैसला,इनसाफ,इनसाफ़,निर्णय,अधिमत,अभिनिर्णय",1
"अधिकारपत्र,अधिकार-पत्र",0
निकासी,0
"मार्गदर्शन,पथप्रदर्शन",0
उच्छेदन,0
"अंकुश,नियंत्रण,दबाव,रोक",-1
"पर्वताकार,भूधराकार",0
