POS_TAG ID POS NEG LIST_OF_WORDS
n 1518 0.0 0.0 बनबिलाव,बन_बिलाव,जंगली_बिल्ला
n 1580 0.0 0.0 विडाल_वंशी_जंतु,विडालवंशीय_जंतु,बिल्ली_जातीय_पशु,विडाल_वंशी
n 24 0.0 0.0 शेरनी,मादा_बाघ,मादा_व्याघ्र,बाघिन
n 28983 0.0 0.0 चेष्टा,रुख़,रुख,अंदाज़,अन्दाज़,अंदाज,अन्दाज,अध्यावसान,हाव-भाव,हावभाव
n 1517 0.0 0.0 गंध_बिलाव,गंधबिलाव,गंध_मार्जार,गंधमार्जर,मुश्क_बिलाव,मुश्कबिलाव
n 2215 0.0 0.0 नेवला,नकुल,सर्पारि,अहिरिपु,लोहितानन
n 2163 0.0 0.0 चमगादड़,चमगादर,गादुर,गृहमोचिका,गृहमाचिका,तरुतूलिका
n 752 0.0 0.0 पंख,पर,पाँख,डैना,पक्ष,छद
n 4579 0.0 0.0 टाप,सुम
n 22454 0.0 0.0 टाप,सुम
n 7649 0.0 0.0 पंजा
n 11059 0.0 0.0 चंगुल,चुंगल,बकोटा,बकोट
n 5307 0.0 0.0 पशु,चौपाया,चौआ,जानवर,हैवान
n 471 0.0 0.0 पुच्छल,पुँछल,दुमदार
n 1541 0.0 0.0 पश्चांत_कूट,पश्च_कूट
n 7237 0.375 0.125 झंडा,झण्डा,ध्वजा,पताका,ध्वज,परचम
n 4938 0.0 0.0 गुब्रैला,गोबरैला,गुबरैला,गुबरीला,खुन्फ़सा
n 10629 0.0 0.0 नरहत्या,नरवध,मानव_हत्या,मानव_वध,नृहत्या
n 7551 0.0 0.0 पिस्सू,देहिका
n 635 0.25 0.25 उड़ना,उड़ान_भरना
n 7498 0.0 0.0 मच्छर,मशक,मसक,मसा,दंशक,उद्दंश,अँगोरा,भुनगा
n 8197 0.0 0.0 अनुगमन,अनुगम
n 22104 0.0 0.0 कत्लेआम,क़त्लेआम,सर्वसंहार
n 4794 0.0 0.0 भौंरा,भँवरा,भ्रमर,अलिंद,अलिन्द,अली,भृंग,मधुकर,चंचरीक,भ्रमरा,बिंगी,मधुरसिक,मधुलिह,मधुलोलुप,मधुवामन
n 8974 0.0 0.0 ततैया,बर्र,बर्रे,भिंड,वरटा,डंकौरी,भिड़
n 14110 0.0 0.0 गोलीबारी,गोली-बारी
a 9287 0.0 0.75 निर्भेद्य,अभेद्य
a 28668 0.0 0.0 पारगम्य
a 28669 0.0 0.0 अपारगम्य
a 2348 0.0 0.75 अप्रवेश्य,अगम्य,अगत,अगम,आगम
a 21429 0.0 0.0 मानसिक,मनः,दिमाग़ी,दिमागी
a 35605 0.0 0.5 मनोविज्ञानिक,मनोवैज्ञानिक,मनोविज्ञानी
a 21042 0.25 0.0 अद्वैतवादी,एकात्मवादी,अद्वैती,एकेश्वरवादी
a 11792 0.75 0.0 धार्मिक,धर्मशील,धर्मी,धर्मनिष्ठ,धर्म_परायण,धर्मात्मा,अक़ीदतमंद,अकीदतमंद,अक़ीदतमन्द,अकीदतमन्द
n 14352 0.0 0.0 मरोड़,ऐंठ
n 8909 0.0 0.0 टिड्डी,टीडी,टिट्टिभ,शिरि
n 9966 0.0 0.0 क्रिकेट
n 26845 0.0 0.0 इम्परर_तितली,इम्परर,इंपरर,इंपरर_तितली,एम्परर_तितली,एम्परर,एंपरर,एंपरर_तितली
n 26846 0.0 0.0 अश्लील,कामुकतापूर्ण,गंदा,गन्दा,भद्दा
n 7025 0.0 0.0 माता,माँ,माई,अम्मा,अम्माँ,महतारी,मैया,जननी,जन्मदात्री,अम्मीं,मातारी,मातृ,प्रसू,मातृका
n 5844 0.0 0.125 लार्वा
n 14029 0.0 0.0 प्यूपा
n 28338 0.0 0.0 जनानखाना,ज़नानख़ाना,अंतःपुर,हरम
n 335 0.0 0.0 अविवेकी,नासमझ,विवेकहीन,अबोध,अजान,अजानी,बेसमझ,अनसमझा,अनसमझ,अबधू,अबुध,अबुझ
n 24110 0.0 0.0 ठिकाना
n 20220 0.0 0.0 गिनीपिग
n 6055 0.0 0.0 थन,अयन
n 18838 0.0 0.0 एकशफ,एकशफ_पशु
n 31153 0.0 0.0 बछेड़ा
n 20864 0.0 0.125 बछेड़ी
n 28985 0.0 0.0 घोड़ा:2,अश्व,केसरी,तुरंग,तुरग,मराल,हयंद,हय,केशी,तुरंगम,घोटक,घोट,तारखी,पेलि,युयु,अलल्लाँ
n 3507 0.0 0.0 घोड़ी:1,अश्वा,अश्विनी,घोटिका,तुरंगी,तुरगी,हयी,प्रसूता,प्रसू
n 7686 0.0 0.0 अरब,अरबी,अरबवासी,अरब_वासी,अरब-वासी
n 28521 0.0 0.0 टट्टू,टाँगन,टटुआ,याबू
n 28522 0.0 0.0 मसटंग,मस्टंग,मुसटैंग,मुस्टैंग
n 23521 0.0 0.0 टट्टू,टाँगन,टटुआ,याबू
a 19110 0.125 0.5 अरोचक,नीरस,रुचिहीन,फीका,बेमजा,बेमज़ा,ख़ुश्क,खुश्क,अरस,असार
a 27484 0.0 0.125 धनी
a 26240 0.0 0.0 योजित,नियोजित
a 3002 0.625 0.125 सुखद,सुखदायक,सुखकारी,सुखदायी,सुखप्रद,सुखदाई,सुखदैन,सुखदाय
a 24661 0.375 0.25 अनाकर्षक,अमनोहर,मनोरम्य
n 15547 0.0 0.0 खाड़ी,खलीज,अखात,उपसागर
n 4827 0.0 0.0 नियुक्त,तैनात,मुकर्रर,नियोजित
n 4594 0.0 0.0 खच्चर,बेसर
n 1519 0.0 0.0 ज़ेब्रा,ज़ेबरा,ज़िब्रा,ज़िबरा,ज़बरा,जेब्रा,जेबरा,जबरा,अफ़्रीकी_गधा,धारीदार_गधा
n 4581 0.0 0.0 गैंडा,खंग,गैण्डा,खँगहा,खङग,गंडक,गण्डक
n 28525 0.0 0.0 बोर्ड,पट्ट,फलक
n 20313 0.0 0.0 बोना
n 16495 0.0 0.125 रोमंथक,रोमंथक_प्राणी,रोमन्थक,रोमन्थक_पशु,रोमंथक,रोमन्थक
n 25279 0.0 0.0 बैल_गाड़ी,बैलगाड़ी,बैला_गाड़ी,छकड़ा,छकड़ा_गाड़ी,वृषभ_यान,कृत्तिका
n 32526 0.0 0.0 गोली
n 30884 0.0 0.0 बछिया,बाछी,बछेड़ी,वत्सा
n 10772 0.0 0.0 बैल,वृषभ,ऋषभ,अनडुह
n 8341 0.0 0.0 सुरागाय,चमरी,चमर,चँवर,दीर्घबाला
n 30840 0.0 0.0 जर्सी
n 1411 0.0 0.0 भैंस,महिषी,अनूप
n 28527 0.0 0.0 गौर,गऊर
n 1621 0.0 0.0 जंगली_भैंसा,अरना,अर्ना,बनैला_भैंसा
n 28528 0.0 0.0 गडेरिया,गरेड़िया,गड़ेरिया,गड़रिया,मेषपाल,अजप,अजपा,अजपाल
n 2487 0.0 0.0 भेड़,भेड़ी,मेषी
n 9854 0.0 0.0 मेमना
n 28363 0.0 0.0 बकरी,बकरी-बकरा
n 34378 0.0 0.0 पथरी,अश्मरी,आश्मरिक
n 28533 0.0 0.0 सेराब,सेरो
n 28553 0.0 0.0 ऐन्टीलोप,ऐंटीलोप
n 26388 0.0 0.0 चिंकारा
n 6672 0.0 0.0 पत्तर,पत्ता,पतरा,पत्तरा,पत्तरी,पत्ती
n 4282 0.0 0.0 हिरनौटा,हिरन_शावक
n 1625 0.0 0.0 हिंदी,हिन्दी,हिंदवी
n 3887 0.0 0.0 ऊँट,उष्ट्र,क्रमेलक,क्रमेल,कंटकाशन,कण्टकाशन
n 17014 0.0 0.125 लामा
n 20868 0.0 0.0 अलपाका
n 12428 0.0 0.0 स्तंभ,स्तम्भ
n 28534 0.0 0.0 वीजल,वीज़ल
n 11545 0.0 0.0 शून्य
n 2346 0.0 0.0 बिज्जू
n 28536 0.0 0.0 चितराला,मार्टेन,मार्टेन_कैट
n 28537 0.0 0.0 स्लथ
n 25614 0.0 0.0 पहलू,पार्श्व
n 4316 0.0 0.0 डंक,दंश
n 6582 0.0 0.0 बारीक़ी_से,बारीकी_से,सूक्ष्मतः
n 4321 0.0 0.0 काँटा,मत्स्य_कंटक,कांटा
n 1538 0.0 0.0 वायुकोष,वायु_कोष,वायु_थैली,हवा_थैली
n 28550 0.5 0.0 कपि,वानर,एप
n 5930 0.0 0.0 बनमानुस
n 28552 0.0 0.0 बंदर,बन्दर,बानर,वानर,कीश,कपि,मर्कट,शाखामृग,तरुमृग,हरि
n 23850 0.0 0.0 ग्वेनान
n 23852 0.0 0.0 मंगावे
n 23853 0.0 0.0 पाटस
n 23847 0.0 0.0 बैबून,बैवून
n 12908 0.0 0.0 पोंछाई,पोछाई
n 23851 0.0 0.0 मैकाक
n 24033 0.0 0.0 रीसस,रेसस,रीसस_बंदर,रेसस_बंदर
n 7840 0.0 0.0 लंगूर,कृष्णमुख,ढेंढवा
n 23849 0.0 0.0 कोलोबस
n 24032 0.0 0.0 प्रवोसिस,प्रवोसिस_बंदर
n 23854 0.0 0.0 मार्मोसेट
n 5578 0.0 0.0 झड़ाई,झाड़
n 8183 0.0 0.0 परिष्करण,शुद्धिकरण,परिष्कार,परिशोधन,विशोधन
n 23856 0.0 0.0 उकारी,युकारी,उकारी_बंदर,युकारी_बंदर
n 23855 0.0 0.0 टीटी,टीटी_बंदर,टीटी_वानर
n 14885 0.0 0.0 लेमर
n 30040 0.0 0.0 हाथी,गज,हस्ति,हस्ती,कुंजर,मितंग,गज्जू,करि,नाग,अनलपंखचार,फ़ील,फील
n 22892 0.0 0.0 मैमथ
n 4278 0.0 0.0 काँटा,मत्स्य_कंटक,कांटा
n 957 0.0 0.0 मुंडन
n 22381 0.0 0.0 अभिषेक,सुप्रतिष्ठा,अभिषेचन
a 548 0.875 0.0 आनंदप्रद,आनन्दप्रद,आनंद-दायक,आह्लादक,सुखप्रद,आनंददायक,आनन्ददायक,अनंद,अनन्द,रमन,रमण
a 23707 0.75 0.0 बरफी,बरफ़ी,बरफी,बर्फ़ी,बर्फी,कंद
a 27105 0.0 0.0 नुकीला,नोकदार,नोकीला,नोंकदार,पैना,अनियारी
a 2858 0.0 0.75 अप्रासंगिक,अप्रासाङ्गिक,प्रसंगहीन,प्रसङ्गहीन,अनुपयुक्त,अप्रसंगिक,अप्रसङ्गिक,अप्रासांगिक,अप्रासांङ्गिक
a 1408 0.0 0.0 राजनैतिक,राजनीतिक,राजनीति_विषयक,राजनयिक,सियासी
a 6949 0.0 0.0 विरोधी,विपक्षी,प्रतिपक्षी,मुखालिफ,मुख़ालिफ़,अपवादक
a 22183 0.0 1.0 ऋणात्मक,ऋण
a 10048 0.0 0.25 विरोधात्मक
a 10613 0.0 0.0 धनात्मक,धन
n 652 0.25 0.0 अवस्था,दशा,हालात,स्थिति,हालत,वृत्ति,सूरत,हाल,गति,रूप
n 8179 0.0 0.0 संशोधन
n 21746 0.0 0.0 भरपाई
n 3098 0.0 0.0 पूर्ति,आपूर्ति,पूर्णता,पूरापन
n 11999 0.25 0.0 बनाव-शृंगार,सज-धज,बन-सँवर,बन-ठन,बनावशृंगार,सजधज,बनाव_शृंगार
n 11671 0.0 0.0 दुतरफा,दुतरफ़ा,दोतरफा,दोतरफ़ा,दुतर्फा,दुतर्फ़ा,दोतर्फा,दोतर्फ़ा
n 23835 0.0 0.0 चिह्नन,मार्किंग,अंकन
n 10998 0.0 0.0 नवीनीकरण,नवीकरण
n 25553 0.0 0.0 गिनतारा
n 614 0.0 0.0 कसैला,कषाय
n 18207 0.0 0.0 अपकर्ष
n 27791 0.0 0.0 योगज
n 7436 0.0 0.0 बसूला,बसुला,वासि
n 28047 0.0 0.0 अफ़ग़ानी,अफगानी,अफ़गानी
n 28125 0.0 0.0 हवाई_कंपनी,हवाई_कम्पनी,हवाई_उद्योग
n 5552 0.0 0.0 हवाई_जहाज,हवाईजहाज,हवाईजहाज़,हवाई_जहाज़
n 27988 0.0 0.0 एलबम,रिकार्ड_एलबम,रेकार्ड_एलबम
n 27750 0.0 0.0 ऐलकोव,एलकोव,बे
a 1327 0.625 0.0 संभव,मुमकिन,संभावनीय,संभावित,संभाव्य,सम्भव,सम्भावनीय,सम्भावित,सम्भाव्य,शक्य,गालिब,ग़ालिब
a 15905 0.0 0.375 अध्यारोपित,मिथ्यारोपित
a 2414 0.0 0.75 असंभव,असम्भव,अनहोनी,असंभावित,नामुमकिन,असंभावी,असंभाव्य,अशक्य,अघटित,अघट,अनहोता
a 9258 0.0 0.5 नामर्द,नपुंसक,पौरुषहीन,पुरषत्वहीन,वीर्यहीन,अपौरुष,अपुरुष,शंड
a 22316 0.375 0.125 शक्तिशाली,बलशाली,ताकतवर,ताक़तवर,बलवान,शक्तिवान,शक्तिमान,शक्तिमान्,बलिष्ठ,बली,सबल,जबरदस्त,ज़बरदस्त,जबर्दस्त,ज़बर्दस्त,जबरजस्त,ज़बर,जबर,हट्टा-कट्टा,दमदार,सशक्त,बलवंत,बलवन्त,अपरबल
a 3213 0.0 0.5 विवश,बाध्य,बेबस,मजबूर,लाचार,जिच,जिच्च,ज़िच,ज़िच्च,अवश,अबस
a 29205 0.0 0.25 अधिकारपूर्ण,साधिकार,बाइख़्तियार,बाइख्तियार
a 15045 0.375 0.0 अजोत,अनजुता,अप्रहत
a 25082 0.0 0.0 अकृष्ट,अकृषित
n 10561 0.0 0.0 एंबुलेंस,रुग्ण-वाहिनी,रोगी-वाहन,एम्बुलेंस,अस्पताल_गाड़ी,रोगी_गाड़ी,रुग्ण_वाहिनी
n 28163 0.0 0.0 एंफीथियेटर,रंगभूमि
n 10649 0.0 0.0 ऐंटिसेप्टिक,पूतिनाशक,प्रतिपूय,प्रतिपूयिक
n 9918 0.0 0.0 निहाई,अरहन
n 6333 0.0 0.0 सिद्ध
n 28579 0.0 0.0 वास्तुशास्त्र,स्थापत्य
n 26825 0.0 0.0 वर्गफल,क्षेत्रफल,रकबा,रक़बा
n 33596 0.0 0.0 बाजूबंद,बाज़ूबंद,बाहुबंद,केयूर,भुजबंद,बिजायठ,विजायठ,बजुल्ला,अंगद,बाजूबीर
n 33252 0.0 0.0 कवच,अंगरक्षी,कंचुक,बख़्तर,बख़्तर,अंगत्राण,ज़िरह,जिरह,त्राण,अँगरी,अंगरी,बकतर,बख्तर,नागोद,सन्नाह,तनुवार,वारवाण
n 33900 0.0 0.0 बाण,तीर,शर,बान,विहंग,शिखी,सायक,खग,पुष्कर,विशिख
n 12815 0.0 0.0 तराई
n 16776 0.0 0.0 राखदानी,ऐशट्रे,एशट्रे
n 11171 0.0 0.0 सभामंडप,सभा-मंडप,सभा_मंडप
n 20764 0.0 0.0 प्रेक्षागृह,प्रेक्षागार
n 13374 0.0 0.0 धुरी,धुरा,अक्ष
n 28580 0.0 0.0 बैकरूम
n 9445 0.0 0.0 पिछवाड़ा,पछीत
n 3602 0.0 0.0 थैला,झोला
n 4978 0.0 0.0 समूह,ढेर,समष्टि,अंबार,अंबर,अंबार,अंबर,जखीरा,ज़क़ीरा,गंज,अड़ार,गंजी,गांज,पुंज,अड़ारी,निकर
n 28333 0.0 0.0 थैली,झोली,खीसा
n 14951 0.0 0.0 बनात,बानात,बन्नात,कैंवास,कैन्वास
n 4317 0.0 0.0 तराजू,तुला,तुला_यंत्र,तक,काँटा,कांटा
n 24784 0.0 0.0 बालकनी,बाल्कनी
n 24785 0.0 0.0 बालकनी,बाल्कनी
n 3963 0.0 0.0 गेंद,कंदुक,गेंदुक,गेंदा,बाल,बॉल
n 4937 0.0 0.0 ग़ुब्बारा,ग़ुबारा,गुब्बारा,फुग्गा
n 4936 0.0 0.0 ग़ुब्बारा,ग़ुबारा,गुब्बारा,फुग्गा
n 27456 0.0 0.0 बालपार्क,बॉलपार्क,पार्क
n 14430 0.0 0.0 बैंजो
n 24524 0.0 0.0 केश_कर्तनालय,नापितशाला,भांडिशाला,भाण्डिशाला
n 27752 0.0 0.0 बार्बिट्युरेट
n 29259 0.0 0.0 खलिहान,खलियान,फरवार
n 15883 0.0 0.0 बैरोमीटर,दाबमापी,दाबमापी_यंत्र,वायु_दाबमापी,वायु_दाबमापी_यंत्र
n 21461 0.0 0.0 बैरक,बैरेक,सेना-निवास
n 26916 0.0 0.0 अवरोध,बैरियर,बैरिअर,अवरोधक
n 32412 0.0 0.0 तथ्यहीन,अप्रामाणिक,आधारहीन,निराधार,सारहीन,निर्मूल,यथार्थहीन,अनाधार,आधाररहित
n 27047 0.0 0.0 बास्केटबाल,बास्केटबॉल,बास्केट_बाल,बास्केटबॉल
n 23241 0.0 0.0 बैट
n 8135 0.0 0.0 संगीन,बेनट
n 8430 0.0 0.0 बाज़ार,बजार,बाजार,फड़,फर
n 6146 0.0 0.0 मनका,गुरिया
n 4019 0.0 0.0 तिल
n 799 0.0 0.0 तलहटी,तली,तल
n 802 0.0 0.0 बिछौना,बिस्तर,बिछावन
n 5019 0.0 0.0 घंटी
n 20536 0.0 0.25 कंटकारिका,अंगुरशफा,साग_अंगुर,बेलाडोना
n 6611 0.0 0.0 पैड़ी,पैरी,पौड़ी,सीढ़ी,सोपान,पायदान
n 30142 0.0 0.0 बेल्ट,पट्टा,पेटी,कमरबंद
n 12339 0.0 0.0 बेंच
n 8718 0.0 0.0 मोड़
n 14510 0.0 0.0 ऊँट
n 29735 0.0 0.0 गाँस,फल,गाँसी,गांस,गासी,गांसी,अंकुड़ा,अँकुड़ा,अँकड़ा,अंकड़ा
n 6705 0.0 0.0 आड़,ओट,अंतर,अन्तर
n 28199 0.0 0.0 नाकाबंदी,घेराबंदी,नाकेबंदी
n 9245 0.0 0.0 नाकाबंदी,घेराबंदी,नाकेबंदी
n 1995 0.0 0.0 कुरती,कुर्ती
n 7382 0.0 0.0 अश्लील,कामुकतापूर्ण,गंदा,गन्दा,भद्दा
n 28770 0.0 0.0 बोर्ड,पट्ट,फलक
n 3860 0.0 0.0 लक्षण,ख़ासियत,खासियत,गुण-धर्म,विशेषता,गुण,सिफ़त,सिफत,पहचान,अभिज्ञान,पहिचान
n 1269 0.0 0.0 माँझी,नाविक,केवट,खेवट,खेवटिया
n 5088 0.0 0.0 रील
a 2451 0.625 0.0 उपयोगी,उपादेय
a 28914 0.0 0.0 विधेयात्मक
a 11072 0.75 0.0 बारीक़,बारीक,महीन
a 6710 0.0 0.0 गर्भवती,गर्भिणी,दोहदवती,अंतर्वत्नी,अन्तर्वत्नी,हामला,हामिला,अलवांती
a 2548 0.125 0.25 अवश्यंभावी,अटल,तय,अटलनीय,अनिवार्य,अबाध्य
a 27568 0.0 0.0 बिछाना,डालना
a 4452 0.25 0.0 श्रवणीय,श्रव्य
a 86 0.0 0.0 वर्तमान
a 10198 0.0 0.0 सर्वव्यापी,सर्वव्यापक,सर्वव्याप्त,अपरिच्छन्न
a 85 0.125 0.625 अनुपस्थित,ग़ैरहाज़िर,गैरहाजिर,ग़ैरमौज़ूद,गैरमौजूद,अविद्यमान,अप्रस्तुत,अप्राप्त
n 24231 0.0 0.0 थान,कपड़े_का_थान
n 6066 0.0 0.0 थान,कपड़े_का_थान
n 4988 0.0 0.0 अकेला,एकल,अपृक्त
n 15163 0.0 0.0 बमबाज,बमबाज़
n 9419 0.0 0.0 पाड़
n 7535 0.0 0.0 लौकी,घीया,कद्दू
n 12377 0.0 0.0 कदमताल,प्रयाण,मार्च
n 792 0.0 0.0 गेंद,बाल,बॉल
n 8950 0.0 0.0 गेंद,बाल,बॉल
n 33400 0.0 0.0 गेंद,बाल,बॉल
n 4927 0.0 0.0 प्रत्यंचा,चिल्ला,रोदा,पतंचिका,जिह,पैंच,द्रुणा,परतंचा,पतञ्चिका,परतिंचा
n 6917 0.0 0.0 डिब्बा,डब्बा,संपुट,सम्पुट
n 26378 0.0 0.0 ब्रेक
n 8547 0.0 0.0 राजगीर,राजमिस्त्री,राज-मिस्त्री,थवई,मेमार,राज
n 6885 0.0 0.0 पुल,सेतु
n 28291 0.0 0.0 ब्यालू,ब्यारी
n 2317 0.25 0.0 खड्ग,खंग,खंजर,खाँड़ा,खांडा,खाण्डा
n 5988 0.0 0.0 कमखाब,कमख़ाब
n 25573 0.0 0.0 दमचूल्हा
n 11117 0.0 0.0 झाड़ना
n 7254 0.0 0.0 डोल
n 9576 0.0 0.0 बकलस,बकसुआ,बकसुवा,पट्टबंध,बकल,बक्कल
n 13394 0.0 0.0 बिगुल
n 6255 0.0 0.0 दौड़,दौड़ना
n 10829 0.0 0.0 बुलडोजर,बुलडौजर
n 4993 0.0 0.0 गोली
n 28293 0.0 0.0 सूचना_पट्ट,सूचना-पट्ट
n 8233 0.0 0.0 पोटली,पोटरी,बकुचा
n 5539 0.0 0.0 बँगला,बंगला
n 11778 0.0 0.0 बुगदा
n 1949 0.0 0.0 कुलाबा,अंकुड़ा,अँकुड़ा,पायजा,अँकड़ा,अंकड़ा
n 488 0.0 0.0 बटन,बुताम
n 4271 0.0 0.125 काज
n 7178 0.0 0.0 रस्सा,रसरा,जेवड़ा
n 7742 0.0 0.0 सवारी,जुलूस,जलूस
n 28584 0.0 0.0 कपूर,कर्पूर,रेणुसार,मिहिका,इंदु,इन्दु,हिमांशु,अब्ज,शशांक,निशारत्न
n 28583 0.0 0.0 कपूर,कर्पूर,रेणुसार,मिहिका,इंदु,इन्दु,हिमांशु,अब्ज,शशांक,निशारत्न
n 6397 0.0 0.0 नहर,कुल्या
n 6039 0.0 0.0 तोप
n 6967 0.0 0.0 डोंगी,द्रोणी
n 15593 0.0 0.0 तल्लीन,अनुरत,निमग्न,लीन,तन्मय,मग्न,मगन,मस्त,डूबा_हुआ,दत्तचित्त,लिप्त,मशग़ूल,मशगूल,अनुरक्त,अनुसंरक्त,अभिनिविष्ट,सन्नद्ध
n 26754 0.0 0.0 पर्यटन
n 26765 0.0 0.0 कैप्सूल,कैपसूल
n 8146 0.0 0.0 चालन,परिचालन
n 5989 0.0 0.125 ताश,तास,कार्ड,पत्ता,गंजीफा,गंजीफ़ा
n 4886 0.0 0.0 व्यंग्य_चित्र,व्यंग्य-चित्र,व्यंग्यचित्र,कार्टून
n 8632 0.0 0.0 कारतूस,टोटा
n 28142 0.0 0.0 नक्काशी,नक्क़ाशी
n 13579 0.0 0.0 टेप,कैसेट
n 8557 0.0 0.0 विमानन,हवाई_यात्रा
n 4035 0.0 0.0 संचार,संसूचना,संप्रेषण
n 28323 0.0 0.0 जल_भंडारण,जल_भंडारण_कक्ष,जलग्रहण_संरचना
n 28090 0.0 0.0 छत,छतगीरि
n 12543 0.0 0.0 सेल,बैटरी
n 11690 0.0 0.0 कोठरी,खोली,कोष्ठ
n 28093 0.125 0.0 शहीद_स्मारक,शहीद-स्मारक
n 9177 0.0 0.0 धूपदान,धूपदानी,अरयारी
n 28322 0.0 0.0 केंद्र_बिंदु,केंद्र,केन्द्र_बिन्दु,केन्द्र,मध्य_बिंदु,नाभि
n 11369 0.0 0.0 जंजीर,साँकल,सिकड़ी,संकल,शृंखला,चेन
n 21476 0.0 0.0 लड़ी,लड़,लर
n 34388 0.0 0.0 खड़िया,खड़िया_मिट्टी,चॉक,खटिका,खड़ी,खरी_मिट्टी,खरिया
n 6431 0.0 0.0 बरहा
n 1188 0.0 0.0 सारथी,अधिरथ,सूत,रथवान
n 4467 0.0 0.125 जाँच
n 27332 0.0 0.0 चेकर
n 7287 0.0 0.0 बिसात,शतरंजी
a 27783 0.0 0.125 अप्रधान,अप्रमुख,आनुषंगिक,गौण
a 166 0.125 0.25 निजी,अपना,स्वकीय,स्वायत्त,आत्म
a 2866 0.375 0.0 अनसुना,अश्रुत,अनसुन
a 3469 0.0 0.0 सामूहिक,आम,सार्वजनिक,सामुदायिक,सामान्य,सर्वजनीन
a 15187 0.0 0.0 खुलेआम,खुलकर,सरेआम,सरे-आम,खुले-आम,खुल्लम-खुल्ला,खुल्लमखुल्ला,डंके_की_चोट_पर,सरे_आम,अगुप्ततः
a 8667 0.625 0.0 लाभान्वित,लाभ_प्राप्तकर्ता
a 4534 0.125 0.5 वंचित,महरूम
a 5476 0.75 0.0 उत्पादक,उत्पादन_कर्ता
a 7609 0.375 0.0 धनी
a 35461 0.0 0.75 फल,फर,प्रसून
a 28608 0.0 0.0 सृजनशील
n 8835 0.0 0.0 छेनी
n 12461 0.0 0.0 क्लोरोफार्म,क्लोरोफ़ार्म
n 5279 0.0 0.0 सिगरेट
n 27734 0.0 0.0 परिपथ,सर्किट,विद्युत_परिपथ
n 18816 0.0 0.0 सरकस,सर्कस,सरकस_का_खेल
n 10102 0.0 0.0 शिकंजा
n 16759 0.0 0.0 क्लारनेट
n 7949 0.0 0.0 कक्षा,क्लास
n 20207 0.0 0.0 उड़ान,उड्डयन
n 803 0.0 0.0 वस्त्राच्छाद,वस्त्रावरण
n 20413 0.0 0.0 क्लब
n 29009 0.0 0.0 क्लच
n 10923 0.0 0.0 आलेप,प्रलेप,लेप
n 7906 0.0 0.0 आलेप,प्रलेप,लेप
