POS_TAG ID POS NEG LIST_OF_WORDS
n 12342 0.0 0.0 वेध्य,भेद्य,वेधनीय,भेदनीय
n 6546 0.0 0.0 पेंसिल,पेन्सिल
n 7938 0.0 0.0 कलमतराश
n 34648 0.0 0.0 पंचभुज,पञ्चभुज
n 28298 0.0 0.0 चक्कस
n 5478 0.0 0.0 प्रसव,जनन,प्रसूति,प्रसव_क्रिया
n 186 0.0 0.0 पियानो
n 28888 0.0 0.0 द्रव_निकास
n 369 0.0 0.0 नोक,नोंक,अणी,अनी
n 5907 0.0 0.0 तकिया,बालिश,बालिस,गेंदुआ,ढासना,कशिपु
n 23121 0.0 0.0 सँड़सी,सड़सी,जँबूरी
n 20858 0.0 0.0 शूकधानी,पिनकुशन
n 18417 0.0 0.0 कँगूरा,कंगूरा
n 27890 0.0 0.0 सूच्यग्र
n 6385 0.0 0.0 नलिका,नली,चोंगा,पोंगा,चोंगी,पोंगी
n 6432 0.0 0.0 चिलम
n 1315 0.0 0.0 पिस्टन,पिसटन
n 1316 0.0 0.0 पिस्टन_राड,पिस्टन_रॉड,पिस्टन_छड़,पिस्टन_दंड
n 14754 0.0 0.0 अखैनी,जेली,पाँचा
n 33367 0.0 0.0 प्लेट
n 7477 0.0 0.0 मचान,मैरा,पाढ़
n 6529 0.0 0.0 खेल_मैदान,क्रीड़ास्थल,खेलमैदान,क्रिड़ांगन,प्रांगण
n 12054 0.0 0.0 चुनट,चुनन,चुनत,चुन्नट,चुन्नत,चुन्नन
n 28876 0.0 0.0 हल,लांगल,सीर,कुंतल,कुन्तल,गाकील
n 7030 0.0 0.0 फाल,हल_का_फल
n 17400 0.0 0.0 साहुल,अधोलंब,अधोलम्ब,सौल,सौला
a 4603 0.0 0.0 बिकाऊ,विक्रेय,बिकनेवाला,विक्रयार्थ,पण्य
a 25501 0.125 0.0 उपचारित,चिकित्सित
a 25502 0.0 0.75 अनुपचारित,अचिकित्सित
a 2352 0.125 0.5 अनुपलब्ध,अप्राप्य,अलभ्य,अनधिगम्य,अनमिलता,अप्राप्त
a 35473 0.0 0.0 पंजीकृत,पंजीबद्ध,दर्ज़,दर्ज,रिकार्ड,रेकार्ड
a 16787 0.0 0.75 अनियमित,नियमरहित,बेकायदा,बेक़ायदा
n 5651 0.0 0.0 हड़पना,कब्ज़ा_करना,हथियाना,गटकना,पचाना,पचा_लेना,हज़म_करना,हजम_करना,हज्म_करना,खाना,डकारना
n 4722 0.0 0.0 खूँटा,किल्ला,खूंटा,मेख
n 6026 0.0 0.0 कुंड,कुण्ड
n 7156 0.0 0.0 बरसाती
n 7207 0.0 0.0 बहाली,पुनर्नियुक्ति
n 3475 0.0 0.0 पतीली,देगची,गंजी
n 4848 0.0 0.0 गमला:1
n 11897 0.0 0.0 काया-कल्प,कायाकल्प,काया_कल्प
n 27469 0.125 0.0 कुम्हारी,कुंभकारी,कुम्भकारी,कुलाली,कुंभारी,कुम्भारी,कुम्हारगिरी
n 22124 0.0 0.0 बिजली-करघा,बिजली_करघा,पावरलूम
n 22871 0.0 0.0 मुद्रणयंत्र,मुद्रणयन्त्र,मुद्रण-यंत्र,मुद्रण-यन्त्र,मुद्रण_यंत्र,मुद्रण_यन्त्र
n 9639 0.0 0.0 भराई,भरवाई,भराव
n 5239 0.0 0.0 छाप,छापा,छप्पा
n 19296 0.0 0.0 छाप,छापा,छप्पा
n 4515 0.0 0.25 जेल,जेलख़ाना,कारागार,बंदी_गृह,क़ैदख़ाना,कैदखाना,कारावास,हवालात
n 7412 0.0 0.25 अस्त्र
n 18527 0.0 0.0 प्रोजेक्टर,प्रक्षेपक
n 4318 0.0 0.0 काँटा,कांटा
n 8915 0.0 0.0 सटीक
n 10691 0.0 0.75 जलना
n 8869 0.0 0.0 लौकी,घीया,कद्दू
n 16880 0.0 0.0 पंच
n 675 0.0 0.0 कठपुतली,दारुका,काष्ठ_पुत्तलिका
n 14234 0.0 0.0 रानी,राज्ञी
n 14269 0.0 0.0 कुनैन
n 3620 0.0 0.0 तरकश,तरकस,तूणीर,भाथा,चोंगा,निषंग,तूण
n 28303 0.0 0.0 कोलाहल,शोरग़ुल,शोरगुल,शोरशराबा,शोर-शराबा,हल्लागुल्ला,हल्ला-गुल्ला,शोर,हंगामा,हल्ला,खलबल,खल-बल,चिल्लमचिल्ला,सोर,चिल्लपों,चिल्लपौं
n 13989 0.125 0.0 आकाशवाणी
n 7327 0.0 0.0 बेड़ा,तिरना,तरापा
n 3315 0.0 0.0 डंडा,डंड,डण्डा,डण्ड
n 28202 0.0 0.0 पटरी-शीर्ष,पटरी_शीर्ष,पटरी_पर्यन्त,रेलहेड
n 28201 0.0 0.0 पटरी-शीर्ष,पटरी_शीर्ष,पटरी_पर्यन्त,रेलहेड
n 1545 0.0 0.0 रेलवे_जंक्शन,जंक्शन,रेल_मार्ग_संयोग,रेलवे_जंकशन,जंकशन
n 7157 0.0 0.0 बरसाती_कोट
n 14452 0.0 0.0 भेड़ा,मेष,मेढ़ा,अवि,अविक,गड्डर
n 673 0.0 0.0 गतिविधि,क्रिया_कलाप,हरकत,कार्य_कलाप
n 5627 0.0 0.0 अविवेकी,नासमझ,विवेकहीन,अबोध,अजान,अजानी,बेसमझ,अनसमझा,अनसमझ,अबधू,अबुध,अबुझ
n 10025 0.0 0.0 वाचनालय
n 13568 0.0 0.0 रिकार्डर,रेकार्डर
n 18487 0.0 0.0 रील
n 23101 0.0 0.0 नियामक,विधायक
n 7225 0.0 0.0 लगाम,बागडोर,रास,बाग,वल्गा,प्रासेव
n 26641 0.0 0.0 रिमोट,रिमोट_कंट्रोल,दूर-नियामक,दूर-नियंता,दूर-नियन्ता,दूर-नियंत्रक,दूर-नियन्त्रक
n 12627 0.0 0.0 समाधि
n 32486 0.0 0.0 हौज़,हौज,हौद,दह
n 28300 0.0 0.0 निवास
n 3604 0.0 0.0 विश्राम_स्थल,आरामगाह,विश्रान्ति-गृह
n 6896 0.0 0.0 फीता,रिबन
n 26826 0.0 0.0 आरोही,सवार
n 6346 0.0 0.0 राइफल,राईफल
n 5095 0.0 0.0 नेमि,रिम
n 6825 0.25 0.125 छल्ला,कड़ा,वलय
n 5828 0.0 0.0 मार्ग,रास्ता,डगर,पथ,बाट,राह,पंथ,सड़क,अध्व,सबील
n 6591 0.0 0.0 सड़क,रोड,पक्की_सड़क,सड़क_मार्ग
n 372 0.0 0.0 सरिया,छड़ी,सलाख़,सलाख़ा,सलाई,शलाका
n 18540 0.0 0.0 बेलन,बेलना
n 23888 0.0 0.0 बेलन
n 7331 0.0 0.0 बेलन,बेलना
n 1522 0.0 0.0 छवाई,छाजन
n 3552 0.0 0.0 कमरा,कक्ष,घर
n 28299 0.0 0.0 अड्डा
n 16275 0.0 0.0 अड्डा
n 17215 0.0 0.0 गुलाबजल,गुलाब-जल,आबगुल,गुलाब_जल
n 26839 0.0 0.0 चरखी,चकरी,चक्री
n 8677 0.0 0.0 खंडहर,खण्डहर,खँडहर,ध्वंसावशेष,भग्नावशेष,खंडर,खण्डर
n 8559 0.0 0.0 हवाई_पट्टी,उड्डयन_पट्टी,रनवे,विमान_पट्टी,हवाईपट्टी,उड्डयनपट्टी,विमानपट्टी
n 28297 0.0 0.0 गेरुआ_वस्त्र,गैरिक_वस्त्र,जोगिया_वस्त्र,गेरुआ_कपड़ा,गैरिक_कपड़ा,जोगिया_कपड़ा
n 6156 0.0 0.0 दास_प्रथा
n 4837 0.0 0.0 सैडल_हार्स,राइडिंग_हार्स,माउंट,माउन्ट,सवारी_घोड़ा,आरोहण_अश्व
n 12888 0.0 0.0 खुरजी,गाछी,परतल
n 5990 0.75 0.0 सकुशल,कुशलतापूर्वक,कुशलपूर्वक,सही_सलामत,सही-सलामत,बख़ैर,बखैर,बख़ैरीय,बखैरीयत,सुरक्षिततः
a 9513 0.0 0.0 निवेदित
a 10877 0.5 0.125 असंबंधित,असंबद्ध,संबंधरहित,अटपट,अटपटा,अनन्वित,अप्रसंग,असम्बन्धित,असम्बद्ध,सम्बन्धरहित,अबद्ध
a 897 0.0 0.0 संबंधित,संबद्ध,सम्बन्धित
a 7759 0.125 0.0 संलग्न,संबद्ध,अनुलग्न,अनुविद्ध,अनुसंबद्ध,अनुसम्बद्ध,अभिलीन
a 29234 0.0 0.375 अग्राह्य,अग्रह्य,अग्रहणीय
a 2836 0.0 0.625 असंबंधित,असंबद्ध,संबंधरहित,अटपट,अटपटा,अनन्वित,अप्रसंग,असम्बन्धित,असम्बद्ध,सम्बन्धरहित,अबद्ध
a 2473 0.0 0.0 प्रासंगिक,प्रसंग-संबंधी
a 10967 0.625 0.0 लागू
a 847 0.0 0.0 निद्रामग्न,सोया,सोता,सोता_हुआ,निद्रित,निद्रागत,सुप्त
a 5285 0.5 0.0 जागरूक,चैतन्य
n 13192 0.0 0.0 तश्तरी,रकाबी,रिकाबी,तशतरी
n 28296 0.0 0.0 समोवार
n 23636 0.0 0.0 चंदन,गंधराज,मलयज,संदल,महागंध
n 12561 0.0 0.0 साटन,पीलाम
n 4462 0.0 0.0 चुन्नी,चुनी
n 28662 0.0 0.0 पाइट,पाड़
n 10758 0.0 0.0 बस्ता,स्कूल_बैग
n 4513 0.0 0.0 कैंची,कतरनी,कर्तनी
n 2857 0.0 0.375 दुर्व्यवहार,दुराचार,कुव्यवहार,बदसलूकी,अनाचार,दुराचरण,अनाचरण,कदाचार,कुचाल,अपचाल,दुष्टाचरण,अपकरण,अपचार
n 23490 0.0 0.0 अंक_तालिका,अंकतालिका,अंक-तालिका
n 4176 0.0 0.0 खुरुचनी,खुरचनी,खुरचन
n 24280 0.0 0.0 खुरुचनी,खुरचनी
n 21802 0.0 0.0 स्क्रू,पेंच,पेच,कुल्फ़ी,कुल्फी,कुलफ़ी,कुलफी
n 9483 0.0 0.0 पेचकश,पेचकस
n 20223 0.0 0.0 पेंच,पेच,चूड़ी
n 28229 0.0 0.0 नक्काशी,नक्क़ाशी
n 20634 0.0 0.0 काई
n 10968 0.0 0.0 टाँका,सिलाई_टाँका,सीवन,टांका,सिलाई_टांका
n 34195 0.0 0.0 बैठाना,बिठाना,बैठारना,बैठालना
n 11528 0.0 0.0 उत्पीड़न,अत्याचार,ताड़न,ताड़ना,प्रताड़ना,प्रताड़न
n 6823 0.0 0.0 पालकी,पीनस,मियाना,म्याना,खड़खड़िया,शिविका,सुखासन
n 14354 0.0 0.0 बियाड़
n 24307 0.0 0.0 सीस्मोग्राफ,सीस्मोग्राफ़,सिस्मोग्राफ,सिस्मोग्राफ़
n 12729 0.0 0.0 सितारा,तारा,चमकी
n 26850 0.0 0.0 सर्पिल,सर्पिला
n 26851 0.25 0.0 सर्पिल,सर्पिला
n 14503 0.0 0.0 सत्ता,सत्ती
n 8350 0.0 0.0 सूई,सुई,सीवनी,सूईं,सूची,सूजी,सोजन
n 15226 0.0 0.0 छाया,छाँह,साया,छाँव,अनातय
n 34641 0.0 0.0 शेम्पू,सेंपू
n 4537 0.0 0.0 म्यान,मियान,पिधान
n 787 0.0 0.0 चादर:1,चद्दर:1
n 1898 0.0 0.0 आला,ताक,ताखा
n 11206 0.0 0.0 सुव्यवस्थित,सुविन्यस्त,सुप्रबंधित
n 27492 0.0 0.0 फूँकना,नष्ट_करना,डुबोना,डुबाना,बरबाद_करना,फेंकना,बहाना,लुटाना,गँवाना,बिलवाना,बैठाना,बिठाना
n 14015 0.0 0.0 कमीज़,कमीज
n 24173 0.0 0.0 शर्टिंग
n 5650 0.0 0.0 जूता,उपानह,पदत्राण,पादत्राण,पापोश
n 28294 0.0 0.0 दृश्य,नज़ारा,नजारा,सीन,मंजर
n 7329 0.0 0.0 बेलचा
n 8997 0.0 0.0 चिड़िया
n 18282 0.0 0.0 तल,स्तर,संस्तर,सतह
n 26748 0.0 0.0 दृष्टि,दृष्टि_क्षमता
n 6624 0.0 0.0 रेशम-तागा,पाट
n 406 0.0 0.0 सितार,सितारा
n 12213 0.0 0.0 छक्का,छक्की
n 8713 0.0 0.0 आँचल,छोर,पल्ला,पल्लू,अँचरा,अंचल,अँचला,अचरा
n 28292 0.0 0.0 आँचल,छोर,पल्ला,पल्लू,अँचरा,अंचल,अँचला,अचरा
n 28717 0.0 0.375 पलायनवाद
n 28290 0.0 0.0 स्कलकैप,टोपी
n 8519 0.0 0.0 पटिया,फलक,पट्टी,स्लेट_पट्टी,स्लेट
n 19592 0.0 0.0 सरकाना,खिसकाना,खसकाना,घसकाना,घिसकाना,टसकाना
n 23634 0.0 0.5 हवाई_चप्पल,स्लीपर
n 7019 0.0 0.0 पाश,फंदा,फन्दा,फँसौरी,फँसरी
n 10241 0.0 0.0 बुझाना,बुताना
n 8288 0.0 0.0 पीलू
n 14395 0.0 0.0 फुटबाल,फ़ुटबाल
n 25533 0.0 0.0 सोफा,सोफ़ा
n 20039 0.0 0.0 कहिया
n 8991 0.0 0.0 तलवा,तलुआ,तल,चरण_तल,पदतल,पादतल,तला
n 20411 0.0 0.0 हुकुम
n 9544 0.0 0.0 फुलझड़ी,फुलझरी
n 11675 0.0 0.0 क़लाबाज़ी,कलाबाजी,कलैया,ढेंकली,ढेंकुली,ढेंकुर
n 28289 0.0 0.0 शीघ्रगामी_मोटर_नौका,शीघ्रगामी_मोटर-नौका,शीघ्रगामी_यंत्रचालित_नौका,शीघ्रगामी_यांत्रिक_नौका
n 386 0.0 0.0 गति_मापक,गति_मापी,स्पीडोमीटर,मीटर
n 3156 0.0 0.0 तकला,तकवा
n 5165 0.0 0.0 चरख़ा,चरखा,रहँटा
n 3742 0.0 0.0 थूकदानी,उगलदान,पीकदान,पूगपात्र,पूगपीठ
a 32050 0.25 0.625 अनादरणीय,निरादरणीय,असम्माननीय,अमाननीय,अपूजनीय,अपूज्य,अमान्य
a 3510 0.625 0.0 समाधान्य,समाधेय
a 3701 0.0 0.0 आरक्षित,व्याससिद्ध
a 980 0.0 0.0 अनारक्षित
a 26265 0.625 0.0 आदरणीय,सम्माननीय,समादरणीय,सम्मान्य,मान्य,माननीय,अभिजात
a 31 1.0 0.0 सभ्य,भद्र,शील,शिष्ट,शालीन,सुशील,तमीज़दार,तमीजदार,आचारवान्,आचारवान,अनवर,नसतालीक,नसतालीक़
a 32050 0.5 0.25 अनादरणीय,निरादरणीय,असम्माननीय,अमाननीय,अपूजनीय,अपूज्य,अमान्य
a 2774 0.625 0.0 उत्तरदायी,उत्तरदायक,जवाबदेह,ज़िम्मेदार,जिम्मेदार,झ़िम्मेवार,झिम्मेवार
n 26933 0.0 0.0 ताशपत्ता,तासपत्ता,कार्ड,पत्ता,तास_पत्ता,ताश_पत्ता
n 24513 0.0 0.0 ताशपत्ता,तासपत्ता,कार्ड,पत्ता,तास_पत्ता,ताश_पत्ता
n 8917 0.0 0.0 टोंटी
n 6837 0.0 0.0 पिचकारी,पिचकी,पचूका,वस्ति
n 25261 0.0 0.0 वसंत,बसंत,ऋतुराज,कुसुमाकर,बसंत_ऋतु,वसंत_ऋतु,वसन्त,बहार,पिकप्रिय,पिकानंद,पिकानन्द,माधव
n 14286 0.0 0.0 भुगतान_कृत,अदा,चुकाया_हुआ,चुकता
n 26762 0.0 0.0 भुगतान_कृत,अदा,चुकाया_हुआ,चुकता
n 12946 0.0 0.0 संकाय,स्टाफ,फैकल्टी
n 465 0.0 0.0 मंच,स्टेज,मचान
n 5764 0.0 0.0 मोहर,मुहर,मुद्रा,स्टांप,अंकक,स्टैंप,स्टैम्प,सील,छापा
n 28214 0.0 0.0 स्टेशन
n 464 0.0 0.0 मूर्ति,प्रतिमा,मूरत,बूत
n 2369 0.0 0.0 वाष्प_नौका,अगिन_वोट,वाष्प_पोत,वाष्प_यान,अगिन_बोट
n 1309 0.0 0.0 वाष्प_इंजन,भाप_इंजन
n 7330 0.0 0.0 रोलर
n 4744 0.0 0.5 खेल,तमाशा,खेल_प्रदर्शन
n 26860 0.0 0.0 चालन-चक्का,परिचालन-चक्का,स्टेयरिंग_व्हील
n 5823 0.0 0.0 पैड़ी,पैरी,पौड़ी,सीढ़ी,सोपान,पायदान
n 13378 0.0 0.0 आला,परिश्रावक,स्थेटिसकोप
n 9897 0.0 0.0 रकाब,पायरा
n 23719 0.0 0.0 सिलाई
n 28281 0.0 0.0 स्टोल
n 28211 0.0 0.0 गुठली,कुसली,अँठली,आँठी,अंठी
n 14530 0.125 0.5 झाड़ा_फिरना,पाखाना_करना,पाख़ाना_करना,टट्टी_करना,दिशा_मैदान_करना,करना
n 8790 0.0 0.0 चलनी,झंझरी,छलनी,छाननी
n 34077 0.0 0.0 तंतु_वाद्य,तंत्री_वाद्य,तार_वाद्य,तंत_वाद्य,तत_वाद्य,तंतुवाद्य
n 28282 0.0 0.0 स्कीइंग,स्किंग
n 11732 0.0 0.0 फूली,फूल
n 8742 0.0 0.0 अध्ययन,पठन,ज्ञानार्जन,पढ़ाई,अधीती,अधिगमन
n 20399 0.0 0.0 खूँटी,ठूँठी
n 26753 0.0 0.0 शलाका,तूलिका
n 26861 0.0 0.0 सेट
n 24171 0.0 0.0 सूटिंग
n 9206 0.0 0.0 धूपघड़ी,छाया_यंत्र,नरयंत्र
n 31379 0.0 0.0 स्नान,नहान
n 4274 0.0 0.0 धूप_स्नान,आतपस्नान,धूप-स्नान
n 6736 0.0 0.0 स्वेटर,स्वैटर
n 5656 0.0 0.0 झूम
n 30042 0.0 0.0 तलवार,तेग,शायक,करवाल,करबाल,असि,शमशेर,शमसेर,शमशीर,शमसीर,सुजड़,धाराधर,धजबड़,दमजोड़ा,बीजल
n 11472 0.0 0.125 गुप्ती
n 6838 0.0 0.0 सुई,सूई,इंजैक्शन,इंजैकशन,इंजेक्शन
n 26862 0.0 0.0 तरीक़े_से,तरीके_से,तरतीब_से,क़रीने_से,करीने_से,व्यवस्थापूर्वक,व्यवस्थिततः,क़रीनावार,करीनावार
n 9849 0.0 0.0 टिकिया,टिक्की,बट्टी
n 12544 0.0 0.0 मेज़पोश,मेजपोश,सुफरा
n 4992 0.0 0.0 टिकिया,टिक्की,बट्टी
n 1508 0.125 0.0 ताजमहल,ताज
n 8676 0.0 0.0 डफली,दायरा
n 8965 0.0 0.0 तंदूर
